sequence,step,increments,prev_j_positions,prev_pos_x,prev_pos_y,prev_pos_z,post_j_positions,post_pos_x,post_pos_y,post_pos_z
2,6,"[-0.09563822015831008, 0.034265980361785305, 0.08584710622395145]","[-1.3561413288116455, -1.4926559925079346, -1.2831604480743408]",0.07253348082304001,-2.2841415557195432e-05,0.027253612875938416,"[-1.4523146152496338, -1.458709955215454, -1.1968796253204346]",0.07719946652650833,0.0002008260489674285,0.02250891923904419
2,7,"[0.1133605851714283, -0.05192641673602402, -0.0016813583602029731]","[-1.4523146152496338, -1.458709955215454, -1.1968796253204346]",0.07719946652650833,0.0002008260489674285,0.02250891923904419,"[-1.3389222621917725, -1.5111448764801025, -1.1980860233306885]",0.07940302044153214,0.0004607281880453229,0.026534534990787506
2,8,"[0.10840101536324045, 0.08258314320062905, 0.0298201355374314]","[-1.3389222621917725, -1.5111448764801025, -1.1980860233306885]",0.07940302044153214,0.0004607281880453229,0.026534534990787506,"[-1.2300388813018799, -1.428617238998413, -1.167726755142212]",0.09506989270448685,0.0004999543889425695,0.035316288471221924
2,9,"[-0.06688615520447687, 0.0580221786974114, -0.04821749716550773]","[-1.2300388813018799, -1.428617238998413, -1.167726755142212]",0.09506989270448685,0.0004999543889425695,0.035316288471221924,"[-1.2968041896820068, -1.3703806400299072, -1.2157223224639893]",0.09454752504825592,0.0004924612585455179,0.031117692589759827
2,10,"[0.07432324838378648, -0.03331814375483666, -0.09146133780106407]","[-1.2968041896820068, -1.3703806400299072, -1.2157223224639893]",0.09454752504825592,0.0004924612585455179,0.031117692589759827,"[-1.2220642566680908, -1.4036686420440674, -1.3074333667755127]",0.0945386290550232,0.0004965158295817673,0.039253830909729004
2,11,"[-0.05411104673990555, 0.12462581291070621, 0.042879867718257934]","[-1.2220642566680908, -1.4036686420440674, -1.3074333667755127]",0.0945386290550232,0.0004965158295817673,0.039253830909729004,"[-1.276055097579956, -1.2784578800201416, -1.264559030532837]",0.10290129482746124,0.000518382468726486,0.03570852428674698
2,12,"[-0.12282514513973217, 0.0975430034902808, -0.07173273107733741]","[-1.276055097579956, -1.2784578800201416, -1.264559030532837]",0.10290129482746124,0.000518382468726486,0.03570852428674698,"[-1.3992955684661865, -1.1799919605255127, -1.3366377353668213]",0.10101944208145142,0.0005235446733422577,0.027233488857746124
2,13,"[-0.0819599468240665, -0.06671344793183014, -0.1220332293087176]","[-1.3992955684661865, -1.1799919605255127, -1.3366377353668213]",0.10101944208145142,0.0005235446733422577,0.027233488857746124,"[-1.481929063796997, -1.2462456226348877, -1.4600703716278076]",0.09005618095397949,0.0003017995331902057,0.024009540677070618
2,14,"[-0.0979210542943264, 0.017488696845329298, -0.06934741854808692]","[-1.481929063796997, -1.2462456226348877, -1.4600703716278076]",0.09005618095397949,0.0003017995331902057,0.024009540677070618,"[-1.5700428485870361, -1.228348970413208, -1.5314228534698486]",0.09115426242351532,0.0005384965916164219,0.024906061589717865
2,15,"[-0.11082251314051281, -0.025715745970996653, -0.10934900927110591]","[-1.5700428485870361, -1.228348970413208, -1.5314228534698486]",0.09115426242351532,0.0005384965916164219,0.024906061589717865,"[-1.5707533359527588, -1.2539494037628174, -1.5722720623016357]",0.10965758562088013,0.0011746790260076523,0.025846481323242188
2,16,"[0.06609917244700836, -0.049458085695232225, 0.07845585707039751]","[-1.5707533359527588, -1.2539494037628174, -1.5722720623016357]",0.10965758562088013,0.0011746790260076523,0.025846481323242188,"[-1.5057017803192139, -1.3035190105438232, -1.4943878650665283]",0.11732128262519836,0.001487481640651822,0.0252547487616539
2,17,"[-0.04124451354733706, -0.11516943377290975, -0.08583474491880258]","[-1.5057017803192139, -1.3035190105438232, -1.4943878650665283]",0.11732128262519836,0.001487481640651822,0.0252547487616539,"[-1.5478894710540771, -1.4192335605621338, -1.5745642185211182]",0.11383602023124695,0.001407342148013413,0.027059387415647507
2,18,"[-0.03155130298309555, -0.09879702779147055, 0.06436822811420861]","[-1.5478894710540771, -1.4192335605621338, -1.5745642185211182]",0.11383602023124695,0.001407342148013413,0.027059387415647507,"[-1.5706865787506104, -1.5188133716583252, -1.5128061771392822]",0.11441180109977722,0.001346805365756154,0.027202222496271133
2,19,"[0.0901037129558053, -0.06708465888403749, 0.015060675290749153]","[-1.5706865787506104, -1.5188133716583252, -1.5128061771392822]",0.11441180109977722,0.001346805365756154,0.027202222496271133,"[-1.481200933456421, -1.5707743167877197, -1.4971134662628174]",0.11820325255393982,0.0011778955813497305,0.027294568717479706
2,20,"[0.11194068412762878, -0.05469293438319973, 0.034711000811085524]","[-1.481200933456421, -1.5707743167877197, -1.4971134662628174]",0.11820325255393982,0.0011778955813497305,0.027294568717479706,"[-1.3693063259124756, -1.570796251296997, -1.4601924419403076]",0.12570509314537048,0.0012237569317221642,0.031811054795980453
2,21,"[-0.05415036364915499, -0.019994474383079486, -0.12057936816100055]","[-1.3693063259124756, -1.570796251296997, -1.4601924419403076]",0.12570509314537048,0.0012237569317221642,0.031811054795980453,"[-1.4237315654754639, -1.570796251296997, -1.5694191455841064]",0.12114204466342926,0.0012005646713078022,0.031661443412303925
2,22,"[0.11897288717228065, -0.11075280247104856, 0.03199884078429934]","[-1.4237315654754639, -1.570796251296997, -1.5694191455841064]",0.12114204466342926,0.0012005646713078022,0.031661443412303925,"[-1.3044798374176025, -1.5706861019134521, -1.5360877513885498]",0.12915579974651337,0.0012466544285416603,0.038021691143512726
2,23,"[0.05717703416004457, -0.09646283876793499, -0.0853661833623284]","[-1.3044798374176025, -1.5706861019134521, -1.5360877513885498]",0.12915579974651337,0.0012466544285416603,0.038021691143512726,"[-1.2468125820159912, -1.570796251296997, -1.5698091983795166]",0.13231278955936432,0.0012729560257866979,0.04303010553121567
2,24,"[0.015191091996951673, -0.017706605186205128, 0.04177097964086929]","[-1.2468125820159912, -1.570796251296997, -1.5698091983795166]",0.13231278955936432,0.0012729560257866979,0.04303010553121567,"[-1.2311241626739502, -1.570796251296997, -1.5269720554351807]",0.13362067937850952,0.0012776596704497933,0.04289612919092178
2,25,"[0.07209451299910195, 0.09395768535759633, 0.08718626166149683]","[-1.2311241626739502, -1.570796251296997, -1.5269720554351807]",0.13362067937850952,0.0012776596704497933,0.04289612919092178,"[-1.1583106517791748, -1.4772684574127197, -1.4384791851043701]",0.1468929648399353,0.001354734878987074,0.046741776168346405
2,26,"[-0.101438871011626, 0.03968874750557664, -0.08849978459046806]","[-1.1583106517791748, -1.4772684574127197, -1.4384791851043701]",0.1468929648399353,0.001354734878987074,0.046741776168346405,"[-1.2595765590667725, -1.4377601146697998, -1.5263078212738037]",0.14295527338981628,0.001333574764430523,0.040952347218990326
2,27,"[0.013151272421840016, -0.0034836289749301734, 0.03280573978045439]","[-1.2595765590667725, -1.4377601146697998, -1.5263078212738037]",0.14295527338981628,0.001333574764430523,0.040952347218990326,"[-1.2462198734283447, -1.4414145946502686, -1.492767572402954]",0.14384236931800842,0.001346267876215279,0.041136160492897034
2,28,"[0.08052888468981781, -0.10971059728859087, -0.11439333983034913]","[-1.2462198734283447, -1.4414145946502686, -1.492767572402954]",0.14384236931800842,0.001346267876215279,0.041136160492897034,"[-1.1651828289031982, -1.551755666732788, -1.570556402206421]",0.13805678486824036,0.001302935415878892,0.048872753977775574
2,29,"[-0.06845927138625064, 0.014806126451273431, 0.01972338579935389]","[-1.1651828289031982, -1.551755666732788, -1.570556402206421]",0.13805678486824036,0.001302935415878892,0.048872753977775574,"[-1.233504056930542, -1.537416696548462, -1.550534963607788]",0.13558097183704376,0.0012811211636289954,0.043347395956516266
2,30,"[-0.11331440482772706, 0.0023914337481837733, 0.09968505012923118]","[-1.233504056930542, -1.537416696548462, -1.550534963607788]",0.13558097183704376,0.0012811211636289954,0.043347395956516266,"[-1.3471858501434326, -1.5354101657867432, -1.4501235485076904]",0.12948733568191528,0.001245576422661543,0.032565888017416
2,31,"[-0.0498246152441056, -0.08979122447971917, 0.12212403746764398]","[-1.3471858501434326, -1.5354101657867432, -1.4501235485076904]",0.12948733568191528,0.001245576422661543,0.032565888017416,"[-1.3975317478179932, -1.570796251296997, -1.3268067836761475]",0.1241346001625061,0.0012083202600479126,0.02635940909385681
2,32,"[-0.011092470005273082, 0.062174925578707824, 0.05631026474991263]","[-1.3975317478179932, -1.570796251296997, -1.3268067836761475]",0.1241346001625061,0.0012083202600479126,0.02635940909385681,"[-1.4090735912322998, -1.5087835788726807, -1.2696268558502197]",0.1297609508037567,0.0012597457971423864,0.024274952709674835
2,33,"[-0.0610150494167141, 0.057917848243164864, -0.06645987507957946]","[-1.4090735912322998, -1.5087835788726807, -1.2696268558502197]",0.1297609508037567,0.0012597457971423864,0.024274952709674835,"[-1.4706051349639893, -1.4507648944854736, -1.3362782001495361]",0.1395920217037201,0.0012122943298891187,0.024641316384077072
2,34,"[-0.07180928334092067, 0.02371565063260367, 0.007501511417857835]","[-1.4706051349639893, -1.4507648944854736, -1.3362782001495361]",0.1395920217037201,0.0012122943298891187,0.024641316384077072,"[-1.5430881977081299, -1.4268734455108643, -1.3288013935089111]",0.14145269989967346,0.0010810376843437552,0.02423802763223648
2,35,"[-0.0298239159259304, -0.08310303353480565, -0.01975149998217873]","[-1.5430881977081299, -1.4268734455108643, -1.3288013935089111]",0.14145269989967346,0.0010810376843437552,0.02423802763223648,"[-1.570791482925415, -1.510183572769165, -1.3498051166534424]",0.13931380212306976,0.0009803806897252798,0.025740906596183777
2,36,"[0.0909292455444917, 0.12774195290534912, -0.104647375322178]","[-1.570791482925415, -1.510183572769165, -1.3498051166534424]",0.13931380212306976,0.0009803806897252798,0.025740906596183777,"[-1.4802558422088623, -1.3820717334747314, -1.45542311668396]",0.1619640588760376,0.0012017166009172797,0.025445900857448578
2,37,"[0.022231937229636956, 0.020363664171352273, -0.01813065010299116]","[-1.4802558422088623, -1.3820717334747314, -1.45542311668396]",0.1619640588760376,0.0012017166009172797,0.025445900857448578,"[-1.458256483078003, -1.3613121509552002, -1.4734585285186768]",0.16469800472259521,0.001282345037907362,0.025484494864940643
2,38,"[-0.07181232004166596, 0.02472045583900018, 0.08508056059331587]","[-1.458256483078003, -1.3613121509552002, -1.4734585285186768]",0.16469800472259521,0.001282345037907362,0.025484494864940643,"[-1.530458688735962, -1.3362457752227783, -1.3881332874298096]",0.1720200926065445,0.00147738098166883,0.023949019610881805
2,39,"[0.01253346353854595, -0.11175669849014953, -0.1047834881239718]","[-1.530458688735962, -1.3362457752227783, -1.3881332874298096]",0.1720200926065445,0.00147738098166883,0.023949019610881805,"[-1.5181844234466553, -1.4482009410858154, -1.4950039386749268]",0.17103315889835358,0.0022842888720333576,0.02659447118639946
