sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
2,9,"[-0.06125615484230606, -0.07815308186337788, -0.05195379588805617, -0.039671579027944825, -0.0035671235078375183, 0.1277636743100838, 0.062809197406513, -0.02182732754125821]","[-0.0481564998626709, 1.2976152896881104, -0.1383962631225586, 1.5696241855621338, 0.06068754196166992, 1.5712034702301025, 0.3454413414001465, 1.571626901626587]","[-0.0809328481554985, -0.16520412266254425, 0.002479969523847103, 0.7792826890945435, 0.007153758313506842, -0.07058374583721161, -0.03729492425918579, -0.12247233837842941]","[-0.00046187089174054563, -0.1462656706571579, -0.00447354931384325, -0.002115675713866949, 0.057846806943416595, 1.1117888689041138, -0.02721112035214901, 1.0449929237365723]",0.017453869804739952,0.03028426691889763,0.11895497888326645,-0.005118498578667641,-0.004928561393171549,-0.0523725263774395,"[-0.10983061790466309, 1.2115166187286377, -0.19147539138793945, 1.5362493991851807, 0.05780601501464844, 1.5721409320831299, 0.4090385437011719, 1.5708811283111572]","[-0.010635253973305225, 0.37104159593582153, -0.0011446012649685144, -0.024036627262830734, 0.0923311710357666, -1.3903090953826904, -0.056562379002571106, 0.0627623051404953]","[-0.050439972430467606, -0.09474781900644302, 0.035197995603084564, 0.06590338796377182, 0.10092554241418839, 1.2468314170837402, -0.0388944186270237, 0.5298311710357666]",0.02275470830500126,0.03822209686040878,0.11874288320541382,-0.003565468592569232,-0.00242369482293725,-0.04395706579089165
3,0,"[0.08164915161315543, -0.09405515918002152, -0.04682484638189395, 0.008405188396698227, -0.04124298915447834, -0.00948221509277768, 0.05722495570827332, 0.043120207755491836]","[-0.00107574462890625, 1.5691664218902588, -0.0006880760192871094, 1.5666439533233643, -0.0003197193145751953, 1.5674850940704346, 0.00043392181396484375, 1.5700953006744385]","[-0.06556516885757446, -0.02174379490315914, 0.6206041574478149, -0.19245165586471558, -0.6845003962516785, -0.03242495656013489, -0.3059867024421692, 0.03223422169685364]","[-0.024610241875052452, 0.06241317838430405, -0.028104498982429504, -0.06921394169330597, -0.03409954532980919, 0.011308938264846802, 0.009296038188040257, 0.06630899757146835]",0.11779522895812988,0.0,0.0,0.00010469763947185129,-0.0006544117350131273,0.00042381961247883737,"[0.0810861587524414, 1.4867279529571533, -0.04807400703430176, 1.5711596012115479, -0.0399324893951416, 1.5621569156646729, 0.05798149108886719, 1.5712740421295166]","[0.005435819271951914, -0.09517452120780945, -0.001192065654322505, -0.12683577835559845, 0.054691970348358154, 0.16555407643318176, 0.0043868012726306915, 0.1321762353181839]","[-0.02017967775464058, 0.41419029235839844, 0.0015034489333629608, 1.0205860137939453, 0.013263368979096413, 0.14790481328964233, -0.024265354499220848, 1.4411200284957886]",-0.0012078918516635895,0.006098543759435415,0.11841535568237305,-0.001787387183867395,-0.0054533956572413445,-0.020503079518675804
3,1,"[0.01124326423906425, 0.051417641462646255, 0.03961072537355476, -0.005665148714873731, 0.04878759720946229, -0.1241153590983328, -0.10780978085973533, -0.11342381116834283]","[0.0810861587524414, 1.4867279529571533, -0.04807400703430176, 1.5711596012115479, -0.0399324893951416, 1.5621569156646729, 0.05798149108886719, 1.5712740421295166]","[0.005435819271951914, -0.09517452120780945, -0.001192065654322505, -0.12683577835559845, 0.054691970348358154, 0.16555407643318176, 0.0043868012726306915, 0.1321762353181839]","[-0.02017967775464058, 0.41419029235839844, 0.0015034489333629608, 1.0205860137939453, 0.013263368979096413, 0.14790481328964233, -0.024265354499220848, 1.4411200284957886]",-0.0012078918516635895,0.006098543759435415,0.11841535568237305,-0.001787387183867395,-0.0054533956572413445,-0.020503079518675804,"[0.094085693359375, 1.5450127124786377, -0.010797262191772461, 1.5659115314483643, 0.007687091827392578, 1.4403021335601807, -0.04908633232116699, 1.4694931507110596]","[-0.019740605726838112, 0.5962235331535339, -0.05168796330690384, 0.021743277087807655, -0.030326148495078087, 0.0949837863445282, -0.006246423814445734, 0.3784092962741852]","[-0.0021063778549432755, 0.536202073097229, -0.0904984325170517, 0.04161030054092407, -0.04892099276185036, 0.2873265743255615, 0.025961363688111305, 0.2982494831085205]",-0.00023728793894406408,-0.005307833198457956,0.11911582946777344,0.005310543812811375,-0.0030042731668800116,-0.02864588052034378
3,2,"[-0.10636966870071388, -0.12238462602975683, 0.04746854592205262, 0.06951160902953561, 0.10955450069410252, -0.03982002593500858, -0.09467872424643853, 0.07094231538987117]","[0.094085693359375, 1.5450127124786377, -0.010797262191772461, 1.5659115314483643, 0.007687091827392578, 1.4403021335601807, -0.04908633232116699, 1.4694931507110596]","[-0.019740605726838112, 0.5962235331535339, -0.05168796330690384, 0.021743277087807655, -0.030326148495078087, 0.0949837863445282, -0.006246423814445734, 0.3784092962741852]","[-0.0021063778549432755, 0.536202073097229, -0.0904984325170517, 0.04161030054092407, -0.04892099276185036, 0.2873265743255615, 0.025961363688111305, 0.2982494831085205]",-0.00023728793894406408,-0.005307833198457956,0.11911582946777344,0.005310543812811375,-0.0030042731668800116,-0.02864588052034378,"[-0.012874603271484375, 1.4230949878692627, 0.03730154037475586, 1.576819658279419, 0.11858510971069336, 1.4076473712921143, -0.1414201259613037, 1.545269250869751]","[-0.046633604913949966, -0.24756819009780884, 0.041960708796978, -0.1583063155412674, -0.04854091256856918, -0.3518977761268616, -0.04296204447746277, 0.10490177571773529]","[-0.13195106387138367, 0.6112133264541626, 0.059249281883239746, 1.2820509672164917, 0.003943236544728279, 0.34518855810165405, 0.04655483365058899, 0.07769916951656342]",0.005220374558120966,0.0015031318180263042,0.11970894783735275,0.000571827229578048,-0.01639316789805889,-0.024234216660261154
3,3,"[-0.09739406430831488, -0.07508812587561518, -0.05596647928309035, -0.10564063562893349, -0.0851022434402237, -0.05574681841226119, 0.0723387846212748, -0.05779185649420016]","[-0.012874603271484375, 1.4230949878692627, 0.03730154037475586, 1.576819658279419, 0.11858510971069336, 1.4076473712921143, -0.1414201259613037, 1.545269250869751]","[-0.046633604913949966, -0.24756819009780884, 0.041960708796978, -0.1583063155412674, -0.04854091256856918, -0.3518977761268616, -0.04296204447746277, 0.10490177571773529]","[-0.13195106387138367, 0.6112133264541626, 0.059249281883239746, 1.2820509672164917, 0.003943236544728279, 0.34518855810165405, 0.04655483365058899, 0.07769916951656342]",0.005220374558120966,0.0015031318180263042,0.11970894783735275,0.000571827229578048,-0.01639316789805889,-0.024234216660261154,"[-0.1158597469329834, 1.3555634021759033, -0.017150402069091797, 1.487957239151001, 0.037199974060058594, 1.358501672744751, -0.07025337219238281, 1.4924099445343018]","[-0.15859240293502808, -0.1472439467906952, 0.008439824916422367, -0.2021743208169937, 0.09364867210388184, -0.408735454082489, 0.03342552110552788, 0.1012778952717781]","[-0.20015481114387512, 0.44403529167175293, 0.04051091521978378, 0.2841748893260956, 0.11655090004205704, 0.37666720151901245, -0.041242413222789764, 0.17433372139930725]",0.00880011823028326,0.002469917992129922,0.12054634839296341,4.202739000902511e-05,-0.009633000008761883,0.008927353657782078
3,4,"[-0.10942201732503849, 0.017312350743682533, -0.08649179079627829, -0.12094850910310082, -0.01723226938951126, 0.07520385276801816, -0.05908489489290732, 0.12047658216819435]","[-0.1158597469329834, 1.3555634021759033, -0.017150402069091797, 1.487957239151001, 0.037199974060058594, 1.358501672744751, -0.07025337219238281, 1.4924099445343018]","[-0.15859240293502808, -0.1472439467906952, 0.008439824916422367, -0.2021743208169937, 0.09364867210388184, -0.408735454082489, 0.03342552110552788, 0.1012778952717781]","[-0.20015481114387512, 0.44403529167175293, 0.04051091521978378, 0.2841748893260956, 0.11655090004205704, 0.37666720151901245, -0.041242413222789764, 0.17433372139930725]",0.00880011823028326,0.002469917992129922,0.12054634839296341,4.202739000902511e-05,-0.009633000008761883,0.008927353657782078,"[-0.22703123092651367, 1.3606245517730713, -0.10071969032287598, 1.3739216327667236, 0.018436908721923828, 1.4283487796783447, -0.13050031661987305, 1.5709784030914307]","[0.021123401820659637, 0.059698645025491714, 0.11348464339971542, -0.04310509189963341, 0.2500476837158203, -0.3696357011795044, -0.014209422282874584, 0.9380125999450684]","[-0.04837064817547798, -0.0873289704322815, 0.08549679070711136, 0.052671682089567184, -0.009685254655778408, 0.0410725399851799, -0.0002782120427582413, 1.186389684677124]",0.014070059172809124,0.009480156935751438,0.12025076895952225,-0.0033128815703094006,-0.0044259317219257355,0.03939499333500862
3,5,"[0.06403557091689972, -0.09792182401687263, 0.053413466919011686, -3.0979908741725495e-05, -0.025841886220825228, 0.008273084328894072, 0.06457507669785993, 0.021426562361703334]","[-0.22703123092651367, 1.3606245517730713, -0.10071969032287598, 1.3739216327667236, 0.018436908721923828, 1.4283487796783447, -0.13050031661987305, 1.5709784030914307]","[0.021123401820659637, 0.059698645025491714, 0.11348464339971542, -0.04310509189963341, 0.2500476837158203, -0.3696357011795044, -0.014209422282874584, 0.9380125999450684]","[-0.04837064817547798, -0.0873289704322815, 0.08549679070711136, 0.052671682089567184, -0.009685254655778408, 0.0410725399851799, -0.0002782120427582413, 1.186389684677124]",0.014070059172809124,0.009480156935751438,0.12025076895952225,-0.0033128815703094006,-0.0044259317219257355,0.03939499333500862,"[-0.1613612174987793, 1.2670271396636963, -0.05010032653808594, 1.3800089359283447, -0.009243249893188477, 1.4377968311309814, -0.06635141372680664, 1.5713493824005127]","[-0.022696929052472115, 0.07667365670204163, -0.12097081542015076, -0.17547205090522766, -0.13422659039497375, -0.15773412585258484, -0.01115773431956768, -0.3082204759120941]","[0.05231671407818794, 0.1848856508731842, -0.13361549377441406, 0.011075395159423351, -0.0034360159188508987, 0.27773696184158325, 0.0035554333589971066, 1.5015965700149536]",0.01148807629942894,0.011634611524641514,0.12015126645565033,-0.003879257244989276,-0.008565428666770458,0.03721247985959053
3,6,"[0.1277747787025162, 0.08596752881920765, -0.02177226666994014, -0.0660241446505556, -0.0599978931111719, -0.04644556785700274, -0.05220352042536323, -0.11363282908592931]","[-0.1613612174987793, 1.2670271396636963, -0.05010032653808594, 1.3800089359283447, -0.009243249893188477, 1.4377968311309814, -0.06635141372680664, 1.5713493824005127]","[-0.022696929052472115, 0.07667365670204163, -0.12097081542015076, -0.17547205090522766, -0.13422659039497375, -0.15773412585258484, -0.01115773431956768, -0.3082204759120941]","[0.05231671407818794, 0.1848856508731842, -0.13361549377441406, 0.011075395159423351, -0.0034360159188508987, 0.27773696184158325, 0.0035554333589971066, 1.5015965700149536]",0.01148807629942894,0.011634611524641514,0.12015126645565033,-0.003879257244989276,-0.008565428666770458,0.03721247985959053,"[-0.03497672080993652, 1.3551390171051025, -0.06975293159484863, 1.329317331314087, -0.06928157806396484, 1.3963196277618408, -0.11902260780334473, 1.4710867404937744]","[-0.0813942402601242, -0.22811368107795715, 0.0014304787619039416, 0.27407974004745483, -0.06451459228992462, 0.05473965406417847, 0.004053023178130388, 0.018310127779841423]","[-0.07431633025407791, 0.2050604522228241, 0.0640244334936142, 0.3130813241004944, 0.0397440604865551, 0.4501355290412903, -0.019737064838409424, 0.11524947732686996]",0.010037487372756004,0.010516920126974583,0.12085255980491638,-0.00199765688739717,-0.0027865932788699865,0.049051057547330856
3,7,"[-0.08603575956852123, -0.1259096105795295, 0.09405415845452525, -0.12586562591768466, 0.04726502827536841, -0.01966113510950402, -0.11336832424994778, 0.03744579620906081]","[-0.03497672080993652, 1.3551390171051025, -0.06975293159484863, 1.329317331314087, -0.06928157806396484, 1.3963196277618408, -0.11902260780334473, 1.4710867404937744]","[-0.0813942402601242, -0.22811368107795715, 0.0014304787619039416, 0.27407974004745483, -0.06451459228992462, 0.05473965406417847, 0.004053023178130388, 0.018310127779841423]","[-0.07431633025407791, 0.2050604522228241, 0.0640244334936142, 0.3130813241004944, 0.0397440604865551, 0.4501355290412903, -0.019737064838409424, 0.11524947732686996]",0.010037487372756004,0.010516920126974583,0.12085255980491638,-0.00199765688739717,-0.0027865932788699865,0.049051057547330856,"[-0.11882805824279785, 1.225464105606079, 0.022771358489990234, 1.215003252029419, -0.021367788314819336, 1.37819504737854, -0.23327350616455078, 1.5198347568511963]","[-0.056037772446870804, -0.06505150347948074, -0.15108737349510193, 0.07840518653392792, -0.04621327668428421, 0.6611980199813843, 0.0001907668774947524, 0.03548264130949974]","[0.050674788653850555, 0.1343524158000946, -0.04887622967362404, 0.26003503799438477, 0.09250928461551666, 0.6653667092323303, -7.831268158042803e-05, 0.029187392443418503]",0.008335852064192295,0.014296541921794415,0.12027077376842499,-0.0013892196584492922,-0.008371343836188316,0.020977800711989403
3,8,"[0.12336829328550825, -0.008672005071029517, -0.04395458491374821, -0.029355684965054658, -0.028612534296220016, 0.04196659243068549, -0.017648966545956813, 0.06904072520153408]","[-0.11882805824279785, 1.225464105606079, 0.022771358489990234, 1.215003252029419, -0.021367788314819336, 1.37819504737854, -0.23327350616455078, 1.5198347568511963]","[-0.056037772446870804, -0.06505150347948074, -0.15108737349510193, 0.07840518653392792, -0.04621327668428421, 0.6611980199813843, 0.0001907668774947524, 0.03548264130949974]","[0.050674788653850555, 0.1343524158000946, -0.04887622967362404, 0.26003503799438477, 0.09250928461551666, 0.6653667092323303, -7.831268158042803e-05, 0.029187392443418503]",0.008335852064192295,0.014296541921794415,0.12027077376842499,-0.0013892196584492922,-0.008371343836188316,0.020977800711989403,"[0.0019593238830566406, 1.2087318897247314, -0.01784348487854004, 1.185741662979126, -0.0520632266998291, 1.4128849506378174, -0.2515299320220947, 1.5718796253204346]","[-0.3418542444705963, 0.16005341708660126, -0.10878481715917587, -0.1701640635728836, 0.0565146878361702, 0.10015261173248291, 0.024608928710222244, -0.21041586995124817]","[-0.12894278764724731, -0.03135747089982033, 0.14327989518642426, -0.018332218751311302, -0.028449317440390587, 0.16185921430587769, -0.0007016242598183453, 1.4991546869277954]",0.008907883428037167,0.016817785799503326,0.11976899951696396,-0.00012955980491824448,-0.007033477071672678,0.032471396028995514
3,9,"[-0.08865595712625655, 0.017526621204627783, 0.02527939332082368, -0.0983332999051823, 0.05904703738873987, -0.024399608504184617, -0.08683444881457603, 0.007310219760527677]","[0.0019593238830566406, 1.2087318897247314, -0.01784348487854004, 1.185741662979126, -0.0520632266998291, 1.4128849506378174, -0.2515299320220947, 1.5718796253204346]","[-0.3418542444705963, 0.16005341708660126, -0.10878481715917587, -0.1701640635728836, 0.0565146878361702, 0.10015261173248291, 0.024608928710222244, -0.21041586995124817]","[-0.12894278764724731, -0.03135747089982033, 0.14327989518642426, -0.018332218751311302, -0.028449317440390587, 0.16185921430587769, -0.0007016242598183453, 1.4991546869277954]",0.008907883428037167,0.016817785799503326,0.11976899951696396,-0.00012955980491824448,-0.007033477071672678,0.032471396028995514,"[-0.08252739906311035, 1.2186481952667236, -0.0019690990447998047, 1.0891907215118408, -0.008526086807250977, 1.3883850574493408, -0.314455509185791, 1.5711987018585205]","[0.10806944221258163, 0.032239604741334915, -0.2828119099140167, -0.06695917248725891, -1.6164155006408691, 0.0700114443898201, -0.47644028067588806, 0.006104540079832077]","[0.12629300355911255, -0.015432675369083881, -0.11908350139856339, 0.15864071249961853, -0.9547212719917297, 0.2797207236289978, 0.851270318031311, 1.467890977859497]",0.008728156797587872,0.015767419710755348,0.11965957283973694,0.0008153894450515509,-0.02546677738428116,0.031923115253448486
4,0,"[-0.08514397504704531, -0.1204003481542494, 0.03194008660435478, 0.060700184427907374, -0.02326368858014511, 0.022656347356821586, -0.043378116959304575, -0.03821434491721552]","[-0.0011065006256103516, -0.05124020576477051, -0.0005834102630615234, -0.0447077751159668, 0.0005946159362792969, -0.05066275596618652, 0.0004553794860839844, -0.03781270980834961]","[-0.04234318062663078, -0.05750661715865135, -0.013494182378053665, -0.038670606911182404, -0.002002670196816325, 0.032567232847213745, -0.5741465091705322, -0.031947359442710876]","[-0.05098845809698105, 0.21739912033081055, -0.023355672135949135, 0.15381371974945068, 0.02474745735526085, 0.22344252467155457, 0.00737213809043169, 0.151842400431633]",0.03359542787075043,0.0,0.0,0.00010230031330138445,-0.001280120573937893,-0.0021778587251901627,"[-0.08777594566345215, -0.2083730697631836, 0.031147480010986328, -0.02141404151916504, -0.023285388946533203, -0.07169580459594727, -0.04198932647705078, -0.10158658027648926]","[0.02083730697631836, 0.12469006329774857, -0.011825290508568287, 0.1078580990433693, 0.004911310505121946, -0.11510585248470306, -0.03633416071534157, 0.1594506949186325]","[-0.010431556031107903, 0.33274728059768677, 0.003472268581390381, 0.12139584124088287, 0.002440796932205558, 0.17192278802394867, 0.038207415491342545, 0.371135950088501]",6.371195922838524e-05,0.01280969474464655,0.03575744479894638,-0.0058446344919502735,-0.0009394960943609476,0.01529393345117569
4,1,"[-0.12688095745064878, 0.0214647723439975, 0.08115071420888638, 0.08978767299834713, 0.014083935349378095, -0.09753254836544525, -0.09858950843810908, 0.009813505779212521]","[-0.08777594566345215, -0.2083730697631836, 0.031147480010986328, -0.02141404151916504, -0.023285388946533203, -0.07169580459594727, -0.04198932647705078, -0.10158658027648926]","[0.02083730697631836, 0.12469006329774857, -0.011825290508568287, 0.1078580990433693, 0.004911310505121946, -0.11510585248470306, -0.03633416071534157, 0.1594506949186325]","[-0.010431556031107903, 0.33274728059768677, 0.003472268581390381, 0.12139584124088287, 0.002440796932205558, 0.17192278802394867, 0.038207415491342545, 0.371135950088501]",6.371195922838524e-05,0.01280969474464655,0.03575744479894638,-0.0058446344919502735,-0.0009394960943609476,0.01529393345117569,"[-0.14968323707580566, -0.2124629020690918, 0.023218631744384766, 0.030552387237548828, -0.011236906051635742, -0.200577974319458, -0.14245867729187012, -0.12075948715209961]","[1.0409116744995117, 0.1862960159778595, -0.5892618894577026, 0.16736601293087006, 0.007581537123769522, -0.08177570253610611, 0.05397672951221466, -0.0942685455083847]","[1.328302264213562, 0.6142348051071167, -1.448508858680725, -0.13696669042110443, -0.032090384513139725, 0.2225237786769867, -0.014221261255443096, 0.17882104218006134]",0.0019606174901127815,0.011532489210367203,0.036749254912137985,1.2034092833346222e-05,-0.016202060505747795,0.029059801250696182
4,2,"[0.0074034017125431595, 0.10447098562586521, 0.06267417055521075, -0.0907388952738247, -0.10919249111498003, 0.06802365862744862, -0.07642493886885006, -0.024795607591917356]","[-0.14968323707580566, -0.2124629020690918, 0.023218631744384766, 0.030552387237548828, -0.011236906051635742, -0.200577974319458, -0.14245867729187012, -0.12075948715209961]","[1.0409116744995117, 0.1862960159778595, -0.5892618894577026, 0.16736601293087006, 0.007581537123769522, -0.08177570253610611, 0.05397672951221466, -0.0942685455083847]","[1.328302264213562, 0.6142348051071167, -1.448508858680725, -0.13696669042110443, -0.032090384513139725, 0.2225237786769867, -0.014221261255443096, 0.17882104218006134]",0.0019606174901127815,0.011532489210367203,0.036749254912137985,1.2034092833346222e-05,-0.016202060505747795,0.029059801250696182,"[-0.11112809181213379, -0.1429746150970459, 0.057367801666259766, -0.07821106910705566, -0.12233710289001465, -0.1630704402923584, -0.21869516372680664, -0.1644737720489502]","[-1.4676234722137451, 0.21790958940982819, 0.020789625123143196, -0.22925806045532227, -0.017213426530361176, -0.05674232169985771, -0.03490368276834488, -0.00953652523458004]","[1.15825355052948, 0.19352272152900696, -1.286775827407837, 0.23955576121807098, -0.04078536108136177, 0.16756562888622284, 0.039489857852458954, 0.33817610144615173]",-0.0008371183066628873,0.010257316753268242,0.03588838130235672,0.0030203182250261307,-0.004561418667435646,0.04839722067117691
4,3,"[0.06629832056207184, 0.12582498055661945, 0.04598063507592961, 0.11211887836579457, -0.0058367672877973654, -0.07710128951251091, -0.12085842395223943, 0.06614442557216353]","[-0.11112809181213379, -0.1429746150970459, 0.057367801666259766, -0.07821106910705566, -0.12233710289001465, -0.1630704402923584, -0.21869516372680664, -0.1644737720489502]","[-1.4676234722137451, 0.21790958940982819, 0.020789625123143196, -0.22925806045532227, -0.017213426530361176, -0.05674232169985771, -0.03490368276834488, -0.00953652523458004]","[1.15825355052948, 0.19352272152900696, -1.286775827407837, 0.23955576121807098, -0.04078536108136177, 0.16756562888622284, 0.039489857852458954, 0.33817610144615173]",-0.0008371183066628873,0.010257316753268242,0.03588838130235672,0.0030203182250261307,-0.004561418667435646,0.04839722067117691,"[-0.05605626106262207, -0.043039798736572266, 0.11166191101074219, 0.003650188446044922, -0.15329885482788086, -0.2570812702178955, -0.31438565254211426, -0.11735677719116211]","[0.31279802322387695, 0.0004768262442667037, 0.06027083843946457, -0.19692924618721008, 0.32786571979522705, -0.17332634329795837, 0.9799256324768066, -0.05483501777052879]","[0.3697809875011444, 0.15213118493556976, -0.4410049319267273, -0.23801390826702118, -0.7611147165298462, 0.4884733259677887, 0.8128496408462524, 0.021584266796708107]",-0.0035754041746258736,0.008858834393322468,0.03552300110459328,0.011781164444983006,-0.006926531903445721,0.04565379023551941
4,4,"[-0.1290970003373107, 0.10439049841188325, -0.07064268709740056, 0.014934919841891327, 0.07439867645414379, -0.027953370845119657, 0.11880650810071405, 0.10631846513585212]","[-0.05605626106262207, -0.043039798736572266, 0.11166191101074219, 0.003650188446044922, -0.15329885482788086, -0.2570812702178955, -0.31438565254211426, -0.11735677719116211]","[0.31279802322387695, 0.0004768262442667037, 0.06027083843946457, -0.19692924618721008, 0.32786571979522705, -0.17332634329795837, 0.9799256324768066, -0.05483501777052879]","[0.3697809875011444, 0.15213118493556976, -0.4410049319267273, -0.23801390826702118, -0.7611147165298462, 0.4884733259677887, 0.8128496408462524, 0.021584266796708107]",-0.0035754041746258736,0.008858834393322468,0.03552300110459328,0.011781164444983006,-0.006926531903445721,0.04565379023551941,"[-0.15500140190124512, 0.02666950225830078, 0.011204242706298828, 0.0012874603271484375, -0.07402849197387695, -0.3025698661804199, -0.19980931282043457, -0.026542186737060547]","[1.520026683807373, -0.5868777632713318, -0.8815563321113586, 0.32572001218795776, -0.03023078478872776, 0.1984550803899765, 0.027417508885264397, 0.20041006803512573]","[1.1062809228897095, -0.5576790571212769, -0.9977951049804688, -0.15852788090705872, 0.029328543692827225, 0.37108296155929565, 0.014439195394515991, 0.12710292637348175]",0.007179136388003826,0.008398369885981083,0.03610997274518013,0.010702278465032578,-0.015072109177708626,0.07115247845649719
4,5,"[-0.09366941169624854, -0.09587098082813217, 0.10481766178431412, 0.10035233394735656, -0.09214495669251505, 0.05247291169362826, -0.0211861446058759, -0.0811312344122079]","[-0.15500140190124512, 0.02666950225830078, 0.011204242706298828, 0.0012874603271484375, -0.07402849197387695, -0.3025698661804199, -0.19980931282043457, -0.026542186737060547]","[1.520026683807373, -0.5868777632713318, -0.8815563321113586, 0.32572001218795776, -0.03023078478872776, 0.1984550803899765, 0.027417508885264397, 0.20041006803512573]","[1.1062809228897095, -0.5576790571212769, -0.9977951049804688, -0.15852788090705872, 0.029328543692827225, 0.37108296155929565, 0.014439195394515991, 0.12710292637348175]",0.007179136388003826,0.008398369885981083,0.03610997274518013,0.010702278465032578,-0.015072109177708626,0.07115247845649719,"[-0.18429207801818848, -0.07637166976928711, -0.024438142776489258, 0.06516599655151367, -0.1652202606201172, -0.2616386413574219, -0.22575950622558594, -0.12358427047729492]","[-1.0476826429367065, -0.1211138665676117, -0.638565719127655, 0.7712187767028809, -0.20646576583385468, -0.4407305121421814, -0.017165744677186012, 0.08973869681358337]","[1.494916319847107, 0.19602438807487488, -1.500192403793335, -1.1923420429229736, -0.03952888771891594, 0.37815970182418823, 0.006530942860990763, 0.1321043223142624]",0.00625112559646368,0.009450278244912624,0.036158058792352676,0.007774611935019493,-0.009360562078654766,0.08939439058303833
4,6,"[-0.018519465221123743, -0.07234729599879086, -0.11884400885969805, -0.11743704114485634, -0.1100106244018868, -0.12396765761178467, 0.08059896011458806, -0.07855533990881709]","[-0.18429207801818848, -0.07637166976928711, -0.024438142776489258, 0.06516599655151367, -0.1652202606201172, -0.2616386413574219, -0.22575950622558594, -0.12358427047729492]","[-1.0476826429367065, -0.1211138665676117, -0.638565719127655, 0.7712187767028809, -0.20646576583385468, -0.4407305121421814, -0.017165744677186012, 0.08973869681358337]","[1.494916319847107, 0.19602438807487488, -1.500192403793335, -1.1923420429229736, -0.03952888771891594, 0.37815970182418823, 0.006530942860990763, 0.1321043223142624]",0.00625112559646368,0.009450278244912624,0.036158058792352676,0.007774611935019493,-0.009360562078654766,0.08939439058303833,"[-0.24051284790039062, -0.1571667194366455, -0.09728479385375977, -0.05405879020690918, -0.27330470085144043, -0.4028496742248535, -0.14916658401489258, -0.21684575080871582]","[-0.025987030938267708, 0.06780469417572021, 0.002288765972480178, 0.0001907304977066815, -0.011398321017622948, -0.1415490210056305, -0.03796260803937912, -0.11388783156871796]","[0.046963274478912354, 0.33547234535217285, 0.030788054689764977, 0.19873782992362976, 0.015280382707715034, 0.21112756431102753, -0.026129841804504395, 0.13163530826568604]",0.007486536633223295,0.007195207756012678,0.037482473999261856,0.013166132383048534,-0.020258961245417595,0.13670523464679718
4,7,"[-0.00876632252573252, -0.04349314998251945, 0.12429135801362759, -0.11495227620356913, -0.017903285087161935, -0.06940102367331204, 0.04909031210830392, -0.09970666958619272]","[-0.24051284790039062, -0.1571667194366455, -0.09728479385375977, -0.05405879020690918, -0.27330470085144043, -0.4028496742248535, -0.14916658401489258, -0.21684575080871582]","[-0.025987030938267708, 0.06780469417572021, 0.002288765972480178, 0.0001907304977066815, -0.011398321017622948, -0.1415490210056305, -0.03796260803937912, -0.11388783156871796]","[0.046963274478912354, 0.33547234535217285, 0.030788054689764977, 0.19873782992362976, 0.015280382707715034, 0.21112756431102753, -0.026129841804504395, 0.13163530826568604]",0.007486536633223295,0.007195207756012678,0.037482473999261856,0.013166132383048534,-0.020258961245417595,0.13670523464679718,"[-0.21513032913208008, -0.22318291664123535, -0.04548835754394531, -0.1639094352722168, -0.28876709938049316, -0.4867985248565674, -0.10437560081481934, -0.32592320442199707]","[-2.1973483562469482, -0.02675505541265011, 0.1105017140507698, 0.5596623420715332, -0.30260396003723145, -0.10845097154378891, 0.16157954931259155, 0.02479969523847103]","[1.3943941593170166, 0.03412104398012161, -1.4903050661087036, 0.5095614790916443, 0.038877326995134354, 0.23540537059307098, -0.04603757709264755, 0.13070157170295715]",0.007882777601480484,0.007736195810139179,0.03901299834251404,0.011676534079015255,-0.009496476501226425,0.1383061558008194
4,8,"[-0.05058082738640536, 0.048540557062224536, 0.023174156818477783, -0.005163851459743252, -0.09448812870447383, -0.02874582069350133, 0.02352878311620101, 0.08312596053100532]","[-0.21513032913208008, -0.22318291664123535, -0.04548835754394531, -0.1639094352722168, -0.28876709938049316, -0.4867985248565674, -0.10437560081481934, -0.32592320442199707]","[-2.1973483562469482, -0.02675505541265011, 0.1105017140507698, 0.5596623420715332, -0.30260396003723145, -0.10845097154378891, 0.16157954931259155, 0.02479969523847103]","[1.3943941593170166, 0.03412104398012161, -1.4903050661087036, 0.5095614790916443, 0.038877326995134354, 0.23540537059307098, -0.04603757709264755, 0.13070157170295715]",0.007882777601480484,0.007736195810139179,0.03901299834251404,0.011676534079015255,-0.009496476501226425,0.1383061558008194,"[-0.2053508758544922, -0.1938638687133789, -0.03744840621948242, -0.16130590438842773, -0.3816370964050293, -0.5317182540893555, -0.0823509693145752, -0.2467515468597412]","[0.28710415959358215, 0.32454216480255127, -0.814193069934845, 0.12046928703784943, -0.27103203535079956, -0.16205646097660065, -0.0466901957988739, 0.055322397500276566]","[1.4179353713989258, -0.04173655062913895, -1.4192389249801636, 0.49775514006614685, 0.009511525742709637, 0.15103569626808167, -0.004321630112826824, 0.12168356031179428]",0.004662635270506144,0.00607986468821764,0.03898991644382477,0.01249683927744627,-0.010231607593595982,0.1539362668991089
