sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
3,0,"[-0.0900504298082102, -0.012953285140345853, 0.04079588560564946, -0.09718338871129993, 0.06728932910810542, -0.030028074882711944, 0.06015997678351679, 0.07200704652679234]","[-0.0035386085510253906, 1.56325364112854, -0.00018286705017089844, 1.565307855606079, 0.0017828941345214844, 1.5652258396148682, 0.0011410713195800781, 1.569204568862915]","[0.33674272894859314, -0.3040316700935364, 0.6039625406265259, 0.16803757846355438, 0.2988341450691223, 0.14610303938388824, 0.2410890907049179, 0.05683904513716698]","[0.004353030119091272, -0.13012182712554932, 0.0019812893588095903, -0.06276366859674454, 0.007579580880701542, -0.05007397383451462, -0.001516079413704574, -0.07475116848945618]",0.1178278774023056,0.0,0.0,-0.0001750628143781796,0.0006990996771492064,-8.46681505208835e-05,"[-0.09407877922058105, 1.5498487949371338, 0.041735172271728516, 1.4797842502593994, 0.06967544555664062, 1.5493862628936768, 0.061379432678222656, 1.5705177783966064]","[0.0032424184028059244, -0.02212473750114441, -0.05330917239189148, -0.44936105608940125, 0.00839214213192463, 0.1642189621925354, -0.02374594658613205, -0.4367728531360626]","[-0.0060368916019797325, 0.0014250188833102584, 0.042783141136169434, 0.4177962839603424, -0.005462455563247204, 0.3305862545967102, 0.04179496318101883, 1.139240026473999]",0.002622713567689061,0.004357823170721531,0.11868572980165482,-0.002314297016710043,0.003919344395399094,-0.01036103442311287
3,1,"[0.01452205796892047, -0.00014423576802472868, -0.12626005271861263, -0.06275426099309192, -0.1304103267449344, -0.04045566632389273, -0.09781251178587727, -0.02129708520431687]","[-0.09407877922058105, 1.5498487949371338, 0.041735172271728516, 1.4797842502593994, 0.06967544555664062, 1.5493862628936768, 0.061379432678222656, 1.5705177783966064]","[0.0032424184028059244, -0.02212473750114441, -0.05330917239189148, -0.44936105608940125, 0.00839214213192463, 0.1642189621925354, -0.02374594658613205, -0.4367728531360626]","[-0.0060368916019797325, 0.0014250188833102584, 0.042783141136169434, 0.4177962839603424, -0.005462455563247204, 0.3305862545967102, 0.04179496318101883, 1.139240026473999]",0.002622713567689061,0.004357823170721531,0.11868572980165482,-0.002314297016710043,0.003919344395399094,-0.01036103442311287,"[-0.08023643493652344, 1.5503761768341064, -0.08454036712646484, 1.4262936115264893, -0.05963778495788574, 1.5233099460601807, -0.03715109825134277, 1.5622541904449463]","[0.004625214729458094, 0.04730116203427315, -0.0316612608730793, 0.662216305732727, -0.07467099279165268, 0.6688918471336365, -0.02217242121696472, -0.006294106598943472]","[0.004762881901115179, 0.005438132677227259, 0.04240133613348007, 0.6298268437385559, 0.049770936369895935, 0.7528202533721924, -0.004755954258143902, 0.04845995455980301]",0.0026554299984127283,0.007762017659842968,0.11893926560878754,-0.00503908796235919,0.0005640031886287034,0.03053836151957512
3,2,"[0.0409489504508569, -0.10564102017303877, -0.045889260663184946, 0.023333059346159975, 0.062052311519551866, 0.02736661142106816, -0.1187343698516116, -0.11899697315137339]","[-0.08023643493652344, 1.5503761768341064, -0.08454036712646484, 1.4262936115264893, -0.05963778495788574, 1.5233099460601807, -0.03715109825134277, 1.5622541904449463]","[0.004625214729458094, 0.04730116203427315, -0.0316612608730793, 0.662216305732727, -0.07467099279165268, 0.6688918471336365, -0.02217242121696472, -0.006294106598943472]","[0.004762881901115179, 0.005438132677227259, 0.04240133613348007, 0.6298268437385559, 0.049770936369895935, 0.7528202533721924, -0.004755954258143902, 0.04845995455980301]",0.0026554299984127283,0.007762017659842968,0.11893926560878754,-0.00503908796235919,0.0005640031886287034,0.03053836151957512,"[-0.04026007652282715, 1.4612600803375244, -0.1298530101776123, 1.4470560550689697, 0.002670764923095703, 1.546388864517212, -0.15793538093566895, 1.4693825244903564]","[0.032090406864881516, 0.8800305128097534, 0.07285904884338379, 0.07324051111936569, -0.4723440706729889, -0.05473965406417847, 0.11658401787281036, 0.3150867819786072]","[-0.06187055632472038, 0.49891987442970276, 0.07626792788505554, 0.1707104593515396, 0.015220575034618378, 0.021845899522304535, -0.1009749174118042, 0.5033959150314331]",0.0029134631622582674,0.005029998254030943,0.11975975334644318,-0.003077295608818531,0.004262413363903761,0.04147138446569443
3,3,"[0.011932522555641638, -0.0963043206533658, -0.13081290750297542, 0.11110069146264594, 0.08257319632167695, -0.12003238656821212, -0.05713871635493195, 0.051486147865019906]","[-0.04026007652282715, 1.4612600803375244, -0.1298530101776123, 1.4470560550689697, 0.002670764923095703, 1.546388864517212, -0.15793538093566895, 1.4693825244903564]","[0.032090406864881516, 0.8800305128097534, 0.07285904884338379, 0.07324051111936569, -0.4723440706729889, -0.05473965406417847, 0.11658401787281036, 0.3150867819786072]","[-0.06187055632472038, 0.49891987442970276, 0.07626792788505554, 0.1707104593515396, 0.015220575034618378, 0.021845899522304535, -0.1009749174118042, 0.5033959150314331]",0.0029134631622582674,0.005029998254030943,0.11975975334644318,-0.003077295608818531,0.004262413363903761,0.04147138446569443,"[-0.03347373008728027, 1.3783762454986572, -0.26261353492736816, 1.5559437274932861, 0.0725102424621582, 1.4369022846221924, -0.19997119903564453, 1.526489496231079]","[-0.11548731476068497, -0.36429524421691895, -0.0013351135421544313, 0.02860957384109497, 0.4532710313796997, 0.041769977658987045, -0.2588689625263214, 0.04558458924293518]","[-0.1520630419254303, 0.42216214537620544, 0.029833581298589706, 0.04833879694342613, -0.32848232984542847, 0.5720375776290894, 0.2859050929546356, 0.018139734864234924]",0.0015150817343965173,0.006887682713568211,0.12002303451299667,0.0007535478798672557,-0.01583178900182247,0.044420380145311356
3,4,"[0.06955987453823045, 0.04998140264107056, -0.05990655733799033, 0.036669322968952936, -0.1282955137454295, -0.009294517766079589, -0.013998045288150629, 0.026070945694416064]","[-0.03347373008728027, 1.3783762454986572, -0.26261353492736816, 1.5559437274932861, 0.0725102424621582, 1.4369022846221924, -0.19997119903564453, 1.526489496231079]","[-0.11548731476068497, -0.36429524421691895, -0.0013351135421544313, 0.02860957384109497, 0.4532710313796997, 0.041769977658987045, -0.2588689625263214, 0.04558458924293518]","[-0.1520630419254303, 0.42216214537620544, 0.029833581298589706, 0.04833879694342613, -0.32848232984542847, 0.5720375776290894, 0.2859050929546356, 0.018139734864234924]",0.0015150817343965173,0.006887682713568211,0.12002303451299667,0.0007535478798672557,-0.01583178900182247,0.044420380145311356,"[0.03608131408691406, 1.4257242679595947, -0.32410502433776855, 1.571850061416626, -0.05396008491516113, 1.419222116470337, -0.2160179615020752, 1.5580379962921143]","[-0.07505244761705399, 0.08411215245723724, -0.031899675726890564, -0.14266641438007355, -0.07419416308403015, -0.2489033043384552, 0.03232881799340248, 0.09765401482582092]","[-0.016576901078224182, 0.056975357234478, 0.07847839593887329, 1.2552590370178223, 0.023982947692275047, 0.11200716346502304, -0.020921697840094566, 0.05152241140604019]",-0.0020790870767086744,0.0024083734024316072,0.11958277225494385,0.00022201050887815654,-0.014722548425197601,0.04471077397465706
3,5,"[-0.029162857875249564, -0.039163006129288434, 0.07592324516955921, -0.019166666490859262, 0.07548707940999239, 0.08291253820835874, -0.05835811112874617, -0.035850182990715976]","[0.03608131408691406, 1.4257242679595947, -0.32410502433776855, 1.571850061416626, -0.05396008491516113, 1.419222116470337, -0.2160179615020752, 1.5580379962921143]","[-0.07505244761705399, 0.08411215245723724, -0.031899675726890564, -0.14266641438007355, -0.07419416308403015, -0.2489033043384552, 0.03232881799340248, 0.09765401482582092]","[-0.016576901078224182, 0.056975357234478, 0.07847839593887329, 1.2552590370178223, 0.023982947692275047, 0.11200716346502304, -0.020921697840094566, 0.05152241140604019]",-0.0020790870767086744,0.0024083734024316072,0.11958277225494385,0.00022201050887815654,-0.014722548425197601,0.04471077397465706,"[0.009204864501953125, 1.3815386295318604, -0.2499704360961914, 1.5532639026641846, 0.011765480041503906, 1.4945166110992432, -0.2689228057861328, 1.5309698581695557]","[-0.02050352841615677, 0.20350943505764008, 0.02388899400830269, -0.0057219150476157665, -0.005340454168617725, -0.18767881393432617, 0.6380888819694519, -0.05531184375286102]","[-0.004909987561404705, -0.1372103989124298, 0.012219821102917194, 0.06875717639923096, -0.44841304421424866, -0.05335613340139389, 0.2021397352218628, 0.2733186185359955]",0.0009445906616747379,0.007758751977235079,0.11950930953025818,-0.0009500375599600375,-0.012478705495595932,0.04267674684524536
3,6,"[0.018987292849481065, -0.03035188742483603, -0.07914202563073143, -0.004205285995950052, 0.11394002679550093, -0.07344259144564422, -0.01493312145931715, 0.0417362677622197]","[0.009204864501953125, 1.3815386295318604, -0.2499704360961914, 1.5532639026641846, 0.011765480041503906, 1.4945166110992432, -0.2689228057861328, 1.5309698581695557]","[-0.02050352841615677, 0.20350943505764008, 0.02388899400830269, -0.0057219150476157665, -0.005340454168617725, -0.18767881393432617, 0.6380888819694519, -0.05531184375286102]","[-0.004909987561404705, -0.1372103989124298, 0.012219821102917194, 0.06875717639923096, -0.44841304421424866, -0.05335613340139389, 0.2021397352218628, 0.2733186185359955]",0.0009445906616747379,0.007758751977235079,0.11950930953025818,-0.0009500375599600375,-0.012478705495595932,0.04267674684524536,"[0.022880077362060547, 1.3625338077545166, -0.3304131031036377, 1.55422043800354, 0.0730900764465332, 1.4261791706085205, -0.21742606163024902, 1.5698177814483643]","[0.19874118268489838, -0.3774556517601013, -0.026273125782608986, -0.04005340486764908, 2.027941942214966, -0.011443830095231533, 0.7033663988113403, -0.05836353078484535]","[-0.16049881279468536, 0.6581012606620789, 0.00729959923774004, 0.2348504513502121, -1.1521246433258057, 0.43386149406433105, 1.44466233253479, 0.5929191708564758]",0.0021580951288342476,0.007982805371284485,0.12009187042713165,0.0006319258245639503,-0.02061033993959427,0.0328424908220768
3,7,"[-0.05655150918435901, 0.022417674015838513, 0.015454771782470702, 0.10663894564770228, 0.044271588877114895, -0.000421933178385176, 0.05735187626066369, 0.01718255008617508]","[0.022880077362060547, 1.3625338077545166, -0.3304131031036377, 1.55422043800354, 0.0730900764465332, 1.4261791706085205, -0.21742606163024902, 1.5698177814483643]","[0.19874118268489838, -0.3774556517601013, -0.026273125782608986, -0.04005340486764908, 2.027941942214966, -0.011443830095231533, 0.7033663988113403, -0.05836353078484535]","[-0.16049881279468536, 0.6581012606620789, 0.00729959923774004, 0.2348504513502121, -1.1521246433258057, 0.43386149406433105, 1.44466233253479, 0.5929191708564758]",0.0021580951288342476,0.007982805371284485,0.12009187042713165,0.0006319258245639503,-0.02061033993959427,0.0328424908220768,"[-0.03154706954956055, 1.375438928604126, -0.3168504238128662, 1.579702615737915, 0.11547327041625977, 1.4166977405548096, -0.16722869873046875, 1.5719387531280518]","[0.09514497965574265, -0.022892026230692863, -0.0003338420356158167, -0.0736360177397728, -0.21404044330120087, -0.3418542444705963, -0.050600916147232056, -0.0015261350199580193]","[0.06714703887701035, -0.23061108589172363, 0.003709278302267194, 1.3427190780639648, -0.5453418493270874, 0.03243163600564003, 0.4540397524833679, 1.384868860244751]",0.007494153454899788,0.005454840138554573,0.1197364553809166,-0.0007266740431077778,-0.019188974052667618,0.03122076205909252
3,8,"[0.016428275266063972, 0.01581883011647624, 0.08096779831431702, 0.0031247027916194484, 0.1305835001721206, 0.006196055991199609, -0.12326807653350136, 0.0777764052474868]","[-0.03154706954956055, 1.375438928604126, -0.3168504238128662, 1.579702615737915, 0.11547327041625977, 1.4166977405548096, -0.16722869873046875, 1.5719387531280518]","[0.09514497965574265, -0.022892026230692863, -0.0003338420356158167, -0.0736360177397728, -0.21404044330120087, -0.3418542444705963, -0.050600916147232056, -0.0015261350199580193]","[0.06714703887701035, -0.23061108589172363, 0.003709278302267194, 1.3427190780639648, -0.5453418493270874, 0.03243163600564003, 0.4540397524833679, 1.384868860244751]",0.007494153454899788,0.005454840138554573,0.1197364553809166,-0.0007266740431077778,-0.019188974052667618,0.03122076205909252,"[-0.012597322463989258, 1.3865368366241455, -0.24119853973388672, 1.5734589099884033, 0.09242773056030273, 1.4216692447662354, -0.191694974899292, 1.5754120349884033]","[-0.08031285554170609, 0.08164822310209274, 0.06104540079832077, 0.3029378056526184, 0.26001524925231934, -0.13143838942050934, -0.0038630294147878885, 1.629912257194519]","[0.10925646126270294, -0.04040215164422989, -0.044519342482089996, 1.3633372783660889, -1.4998588562011719, 0.2084445059299469, 1.4998637437820435, 1.4594075679779053]",0.0066702463664114475,0.006189196370542049,0.1199202761054039,0.00012277437781449407,-0.02203410677611828,0.02821781113743782
3,9,"[0.07737093183011676, -0.12096568941492068, -0.10610483084263894, -0.03654010487236487, 0.051011788555065184, -0.11159751707574374, 0.10651684884865599, -0.1201182539437166]","[-0.012597322463989258, 1.3865368366241455, -0.24119853973388672, 1.5734589099884033, 0.09242773056030273, 1.4216692447662354, -0.191694974899292, 1.5754120349884033]","[-0.08031285554170609, 0.08164822310209274, 0.06104540079832077, 0.3029378056526184, 0.26001524925231934, -0.13143838942050934, -0.0038630294147878885, 1.629912257194519]","[0.10925646126270294, -0.04040215164422989, -0.044519342482089996, 1.3633372783660889, -1.4998588562011719, 0.2084445059299469, 1.4998637437820435, 1.4594075679779053]",0.0066702463664114475,0.006189196370542049,0.1199202761054039,0.00012277437781449407,-0.02203410677611828,0.02821781113743782,"[0.056104183197021484, 1.2770874500274658, -0.34709763526916504, 1.555330514907837, 0.16555452346801758, 1.3098556995391846, -0.09961843490600586, 1.4754106998443604]","[-0.09070965647697449, 0.014116749167442322, -0.002289202529937029, 0.07096528261899948, -0.19324685633182526, 0.2115604728460312, 0.5176459550857544, -0.1297214776277542]","[-0.18957379460334778, 0.41918960213661194, 0.036660175770521164, 0.11323685944080353, -0.40549764037132263, 0.24531130492687225, 0.44616255164146423, 0.1997160166501999]",0.007082849275320768,0.0014332766877487302,0.12037459015846252,0.0023553227074444294,-0.016722016036510468,0.006757781375199556
4,0,"[0.038167422178165815, -0.12057731282596061, 0.03605094958942221, 0.07141047731567857, 0.1089782429319683, 0.11548891952494451, 0.05445925293749379, 0.09234818053199462]","[-0.0035386085510253906, 1.56325364112854, -0.00018286705017089844, 1.565307855606079, 0.0017828941345214844, 1.5652258396148682, 0.0011410713195800781, 1.569204568862915]","[0.33674272894859314, -0.3040316700935364, 0.6039625406265259, 0.16803757846355438, 0.2988341450691223, 0.14610303938388824, 0.2410890907049179, 0.05683904513716698]","[0.004353030119091272, -0.13012182712554932, 0.0019812893588095903, -0.06276366859674454, 0.007579580880701542, -0.05007397383451462, -0.001516079413704574, -0.07475116848945618]",0.1178278774023056,0.0,0.0,-0.0001750628143781796,0.0006990996771492064,-8.46681505208835e-05,"[0.03513002395629883, 1.4522287845611572, 0.03629302978515625, 1.5712015628814697, 0.11120414733886719, 1.5729010105133057, 0.05853748321533203, 1.5737583637237549]","[0.0005721914931200445, -0.024794964119791985, -0.020122068002820015, -0.09956131875514984, 0.013923326507210732, -0.20122067630290985, -0.035475872457027435, -0.09841693937778473]","[-0.006086347158998251, 0.3043326735496521, 0.0022364507894963026, 1.2069706916809082, -0.012621787376701832, 1.2219575643539429, 0.03899996355175972, 1.4199798107147217]",0.0012829371262341738,0.011005493812263012,0.11869430541992188,-0.003397868014872074,-0.005666602868586779,-0.0176388006657362
4,1,"[0.01701680537590816, -0.07591857960184809, -0.06333473193362657, 0.041997780784234426, -0.042061597922341876, -0.10115546139078621, -0.05943592072641669, -0.10501790726378248]","[0.03513002395629883, 1.4522287845611572, 0.03629302978515625, 1.5712015628814697, 0.11120414733886719, 1.5729010105133057, 0.05853748321533203, 1.5737583637237549]","[0.0005721914931200445, -0.024794964119791985, -0.020122068002820015, -0.09956131875514984, 0.013923326507210732, -0.20122067630290985, -0.035475872457027435, -0.09841693937778473]","[-0.006086347158998251, 0.3043326735496521, 0.0022364507894963026, 1.2069706916809082, -0.012621787376701832, 1.2219575643539429, 0.03899996355175972, 1.4199798107147217]",0.0012829371262341738,0.011005493812263012,0.11869430541992188,-0.003397868014872074,-0.005666602868586779,-0.0176388006657362,"[0.04662179946899414, 1.395296335220337, -0.027066707611083984, 1.5717546939849854, 0.06748676300048828, 1.4946691989898682, 0.0013227462768554688, 1.494513750076294]","[0.04863627627491951, 0.3368300497531891, 0.022077055647969246, -0.6719435453414917, 0.038718290627002716, -0.03909975290298462, -0.024127408862113953, -0.382986843585968]","[-0.09206701815128326, 0.8032062649726868, 0.0023643651511520147, 1.1990301609039307, -0.05620487779378891, 0.1600433588027954, 0.06451611965894699, 0.37484198808670044]",-0.0005508564645424485,0.013601751066744328,0.11965586245059967,-0.0003988414246123284,-0.009579897858202457,-0.010961894877254963
4,2,"[-0.02528264209478858, -0.04011134444363927, 0.0613513991985578, -0.03893131779374101, -0.06133739481840566, 0.03105333869461391, -0.052222172608532284, -0.08311820250649116]","[0.04662179946899414, 1.395296335220337, -0.027066707611083984, 1.5717546939849854, 0.06748676300048828, 1.4946691989898682, 0.0013227462768554688, 1.494513750076294]","[0.04863627627491951, 0.3368300497531891, 0.022077055647969246, -0.6719435453414917, 0.038718290627002716, -0.03909975290298462, -0.024127408862113953, -0.382986843585968]","[-0.09206701815128326, 0.8032062649726868, 0.0023643651511520147, 1.1990301609039307, -0.05620487779378891, 0.1600433588027954, 0.06451611965894699, 0.37484198808670044]",-0.0005508564645424485,0.013601751066744328,0.11965586245059967,-0.0003988414246123284,-0.009579897858202457,-0.010961894877254963,"[0.02254009246826172, 1.3694536685943604, 0.034395694732666016, 1.5528538227081299, 0.00531768798828125, 1.5418970584869385, -0.05401015281677246, 1.4349205493927002]","[0.03566660359501839, 0.15296585857868195, -0.038527559489011765, 0.05912645533680916, 0.052450887858867645, -0.08773602545261383, 0.023793630301952362, -0.4676711857318878]","[-0.011457723565399647, 0.6870543956756592, 0.002017833525314927, 0.0055321576073765755, 0.007096029818058014, 0.008006316609680653, -0.07319730520248413, 0.5259555578231812]",-0.0007001878111623228,0.010403868742287159,0.12028680741786957,-0.0023755331058055162,-0.001747692353092134,0.006135217379778624
4,3,"[-0.01557145605774474, 0.02953488682053753, -0.009408492299400186, -0.10636619138611292, 0.05757054971387244, -0.08125365561649842, 0.10422184222302992, 0.09951196147345417]","[0.02254009246826172, 1.3694536685943604, 0.034395694732666016, 1.5528538227081299, 0.00531768798828125, 1.5418970584869385, -0.05401015281677246, 1.4349205493927002]","[0.03566660359501839, 0.15296585857868195, -0.038527559489011765, 0.05912645533680916, 0.052450887858867645, -0.08773602545261383, 0.023793630301952362, -0.4676711857318878]","[-0.011457723565399647, 0.6870543956756592, 0.002017833525314927, 0.0055321576073765755, 0.007096029818058014, 0.008006316609680653, -0.07319730520248413, 0.5259555578231812]",-0.0007001878111623228,0.010403868742287159,0.12028680741786957,-0.0023755331058055162,-0.001747692353092134,0.006135217379778624,"[0.009009361267089844, 1.3916218280792236, 0.024649620056152344, 1.4619991779327393, 0.06380033493041992, 1.4785997867584229, 0.04852151870727539, 1.539093255996704]","[-0.018691588193178177, -0.13675376772880554, 0.010585542768239975, 0.051497235894203186, -0.1141522005200386, 0.17070379853248596, 0.05702842026948929, -0.04672897234559059]","[0.06857125461101532, 0.002603070344775915, 0.0004316321574151516, 0.08228158205747604, 0.1466188132762909, 0.2893553674221039, -0.09639284014701843, 0.002603007946163416]",0.002162478631362319,0.008552311919629574,0.11990706622600555,-0.003022340126335621,-0.006071460898965597,-0.005253102630376816
4,4,"[-0.019279169668282668, 0.008706210098808313, 0.11778852710391836, 0.0017169612123662547, 0.10926455754526163, 0.06763848893773533, 0.10026620060748258, 0.10780004152684237]","[0.009009361267089844, 1.3916218280792236, 0.024649620056152344, 1.4619991779327393, 0.06380033493041992, 1.4785997867584229, 0.04852151870727539, 1.539093255996704]","[-0.018691588193178177, -0.13675376772880554, 0.010585542768239975, 0.051497235894203186, -0.1141522005200386, 0.17070379853248596, 0.05702842026948929, -0.04672897234559059]","[0.06857125461101532, 0.002603070344775915, 0.0004316321574151516, 0.08228158205747604, 0.1466188132762909, 0.2893553674221039, -0.09639284014701843, 0.002603007946163416]",0.002162478631362319,0.008552311919629574,0.11990706622600555,-0.003022340126335621,-0.006071460898965597,-0.005253102630376816,"[-0.007960796356201172, 1.394843339920044, 0.14200878143310547, 1.4780876636505127, 0.17459726333618164, 1.5525600910186768, 0.14682769775390625, 1.5730602741241455]","[0.13932862877845764, -0.01907305046916008, -0.009250429458916187, 0.1859622299671173, -0.05159259960055351, -0.21399961411952972, -0.04053023084998131, 1.198359727859497]","[0.05310816317796707, -0.029643263667821884, -0.03832291066646576, 0.15089376270771027, 0.06593634933233261, -0.0457100048661232, -0.08634394407272339, 1.266714334487915]",0.0064614759758114815,0.009361697360873222,0.11927024275064468,-0.005484663415700197,-0.002791640581563115,-0.02219514548778534
4,5,"[-0.02051488429814866, 0.020950384656770384, 0.10442498396465884, -0.09294530222720285, -0.002469538438933919, 0.11793124018061116, -0.05427447898871239, 0.10823585582091334]","[-0.007960796356201172, 1.394843339920044, 0.14200878143310547, 1.4780876636505127, 0.17459726333618164, 1.5525600910186768, 0.14682769775390625, 1.5730602741241455]","[0.13932862877845764, -0.01907305046916008, -0.009250429458916187, 0.1859622299671173, -0.05159259960055351, -0.21399961411952972, -0.04053023084998131, 1.198359727859497]","[0.05310816317796707, -0.029643263667821884, -0.03832291066646576, 0.15089376270771027, 0.06593634933233261, -0.0457100048661232, -0.08634394407272339, 1.266714334487915]",0.0064614759758114815,0.009361697360873222,0.11927024275064468,-0.005484663415700197,-0.002791640581563115,-0.02219514548778534,"[-0.013824939727783203, 1.4068529605865479, 0.2433176040649414, 1.417949914932251, 0.16946172714233398, 1.5709373950958252, 0.09804201126098633, 1.57173752784729]","[-0.10590311139822006, 0.12378409504890442, 0.017833301797509193, 0.1384703367948532, 0.027846653014421463, 2.7135229110717773, -0.1027083694934845, 0.026893001049757004]","[0.4670945107936859, -0.05870521068572998, -0.2695445418357849, 0.4707362651824951, -0.07881711423397064, 1.3899908065795898, 0.07855045050382614, 1.280739665031433]",0.00363334477879107,0.010191711597144604,0.11950566619634628,-0.006804103497415781,-9.072369721252471e-06,-0.020117828622460365
4,6,"[0.07209250563808257, -0.12988183851877805, 0.0866812248502965, -0.00582199815155053, 0.014673814438004376, 0.12279604972946395, -0.05414693511454624, -0.07550948219056489]","[-0.013824939727783203, 1.4068529605865479, 0.2433176040649414, 1.417949914932251, 0.16946172714233398, 1.5709373950958252, 0.09804201126098633, 1.57173752784729]","[-0.10590311139822006, 0.12378409504890442, 0.017833301797509193, 0.1384703367948532, 0.027846653014421463, 2.7135229110717773, -0.1027083694934845, 0.026893001049757004]","[0.4670945107936859, -0.05870521068572998, -0.2695445418357849, 0.4707362651824951, -0.07881711423397064, 1.3899908065795898, 0.07855045050382614, 1.280739665031433]",0.00363334477879107,0.010191711597144604,0.11950566619634628,-0.006804103497415781,-9.072369721252471e-06,-0.020117828622460365,"[0.062424659729003906, 1.2819817066192627, 0.3200492858886719, 1.4118502140045166, 0.1819300651550293, 1.5845568180084229, 0.044359683990478516, 1.5353806018829346]","[0.33854663372039795, -0.029372496530413628, -0.5508296489715576, 0.0843028798699379, 0.05893572419881821, -0.07800877094268799, -0.023841312155127525, 0.13274842500686646]","[0.29866018891334534, 0.2923358380794525, -0.4078592360019684, -0.026609590277075768, -0.08056803047657013, 1.5106086730957031, 0.05679617077112198, 0.2072683870792389]",-0.000774729938711971,0.01595066674053669,0.11962039023637772,-0.0067390259355306625,-0.00036085452302359045,-0.030288679525256157
4,7,"[-0.07339816048180332, 0.05578224437043968, -0.008183809602126639, 0.13018149209764596, -0.08863397415082079, -0.08233505369511028, 0.10262894646374061, 0.05191970024350915]","[0.062424659729003906, 1.2819817066192627, 0.3200492858886719, 1.4118502140045166, 0.1819300651550293, 1.5845568180084229, 0.044359683990478516, 1.5353806018829346]","[0.33854663372039795, -0.029372496530413628, -0.5508296489715576, 0.0843028798699379, 0.05893572419881821, -0.07800877094268799, -0.023841312155127525, 0.13274842500686646]","[0.29866018891334534, 0.2923358380794525, -0.4078592360019684, -0.026609590277075768, -0.08056803047657013, 1.5106086730957031, 0.05679617077112198, 0.2072683870792389]",-0.000774729938711971,0.01595066674053669,0.11962039023637772,-0.0067390259355306625,-0.00036085452302359045,-0.030288679525256157,"[0.0079803466796875, 1.332092523574829, 0.29359912872314453, 1.5482923984527588, 0.09435224533081055, 1.548034906387329, 0.14389324188232422, 1.5719711780548096]","[-0.15061044692993164, 0.02308279275894165, 0.23483403027057648, -0.09538344293832779, -0.0018122853944078088, -0.050553224980831146, 0.0767836719751358, -0.009729110635817051]","[0.7697316408157349, -0.07124054431915283, -0.4361394941806793, 0.05948692560195923, 0.04661407321691513, 0.15077126026153564, -0.052892040461301804, 1.2102762460708618]",0.003471230622380972,0.01160990260541439,0.1191130131483078,-0.006001680623739958,-0.003946570213884115,-0.02864098735153675
4,8,"[-0.05074960272596628, 0.0319972532262285, 0.12117910217491464, -0.021564626909633594, 0.10242885570832284, -0.09762674845062859, -0.013689444896656801, 0.03537402342870334]","[0.0079803466796875, 1.332092523574829, 0.29359912872314453, 1.5482923984527588, 0.09435224533081055, 1.548034906387329, 0.14389324188232422, 1.5719711780548096]","[-0.15061044692993164, 0.02308279275894165, 0.23483403027057648, -0.09538344293832779, -0.0018122853944078088, -0.050553224980831146, 0.0767836719751358, -0.009729110635817051]","[0.7697316408157349, -0.07124054431915283, -0.4361394941806793, 0.05948692560195923, 0.04661407321691513, 0.15077126026153564, -0.052892040461301804, 1.2102762460708618]",0.003471230622380972,0.01160990260541439,0.1191130131483078,-0.006001680623739958,-0.003946570213884115,-0.02864098735153675,"[0.007243156433105469, 1.3591959476470947, 0.2953972816467285, 1.5354626178741455, 0.19465160369873047, 1.4917900562286377, 0.13320064544677734, 1.5759203433990479]","[0.2023082822561264, 0.012590614147484303, -1.5840327739715576, 0.030331933870911598, -0.05322396010160446, -0.12209080159664154, -0.08679892867803574, -0.36531856656074524]","[1.243240237236023, 0.05896272510290146, -1.4714592695236206, 0.006656004581600428, -0.05691816285252571, 0.1602475792169571, 0.049962468445301056, 1.3746854066848755]",0.004948010202497244,0.007787227164953947,0.11950259655714035,-0.0037194800097495317,-0.009115966036915779,-0.044772591441869736
4,9,"[0.008077718655305864, 0.04405366002846503, -0.07148013306273658, 0.09421675994417142, -0.12216844378666884, -0.06824903207149643, -0.1270948767908783, 0.031471918763467666]","[0.007243156433105469, 1.3591959476470947, 0.2953972816467285, 1.5354626178741455, 0.19465160369873047, 1.4917900562286377, 0.13320064544677734, 1.5759203433990479]","[0.2023082822561264, 0.012590614147484303, -1.5840327739715576, 0.030331933870911598, -0.05322396010160446, -0.12209080159664154, -0.08679892867803574, -0.36531856656074524]","[1.243240237236023, 0.05896272510290146, -1.4714592695236206, 0.006656004581600428, -0.05691816285252571, 0.1602475792169571, 0.049962468445301056, 1.3746854066848755]",0.004948010202497244,0.007787227164953947,0.11950259655714035,-0.0037194800097495317,-0.009115966036915779,-0.044772591441869736,"[-0.005506038665771484, 1.4075100421905518, 0.2517261505126953, 1.572317361831665, 0.07298803329467773, 1.4579250812530518, 0.006209373474121094, 1.5706608295440674]","[0.270364373922348, -0.04521175101399422, 0.02260587550699711, -0.9484929442405701, -0.026325829327106476, 0.11121708899736404, 0.07659289985895157, -0.3727584779262543]","[-0.015391943044960499, 0.22086600959300995, 0.018910543993115425, 1.2970163822174072, -0.004706135019659996, 0.2313092052936554, -0.00016930959827732295, 1.1302580833435059]",0.002763415453955531,0.0016962061636149883,0.11947120726108551,-3.125384682789445e-05,-0.019613217562437057,-0.02457902953028679
